0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9925237033573608,0.9915100471546721,0.9867543680314269,1.004852070197483,-0.3597330632097502,26.331006189999997,156.29927274769776,36.67193608931793,0.4676399674498444,49.87750528489848,0.01177372428584451,0.015400889256880277,0.015171381333773902,0.2561118494338308,3.822814857142857,-871827217.0,8531923.11345911
0.9853532566936904,0.985480166456819,0.9790500513605127,1.0040673829217566,-0.5821629065564178,26.190956060000005,155.9884141981582,0.7885135557677552,-1.9085408943214663,50.5361867942886,0.008147822598859636,0.013716964580670546,0.015279720832585112,-2.4000047135572324,3.9608687142857155,-854677977.0,7768201.034171581
0.9832407814690166,0.9861402426680481,0.9797519287477097,1.0065886371788881,-0.8762713244170057,25.939174750000006,155.28642535852657,0.0,-5.851389482967622,51.42794655785203,0.009948845721153,0.014067232779914361,0.014766149540373766,-5.596891571405484,3.9857755000000004,-835995813.0,7100042.9384408
0.9882712631580001,0.9849006681752714,0.9849006681752714,1.023255868881935,-1.1470282008500259,25.68019531999998,154.21375028682127,0.0,-9.711238358797656,51.43097766146792,0.006938456823362676,0.01295751408838742,0.014807345846509758,-8.411809767942847,4.224167928571431,-814781192.0,6896104.161862254
0.995629409343155,0.9874625514705483,0.9863771803533627,1.012306089908384,-1.3154496849833968,25.41892476999999,153.00392862945702,0.0,-9.655944134332438,50.278116426966214,0.005083401370864593,0.012980784830602568,0.014786725089202953,-9.954360545536426,4.199261214285719,-797679129.0,6850770.470818996
1.0299182450573943,1.025210059366967,0.9993447089321119,1.0354426502998098,-1.0849198528676125,25.265474844999986,151.9065579035656,39.307885130841505,-5.943308303293917,47.475759309478505,0.019269823480448527,0.0144995373034964,0.01454700475288127,-3.1228102250506504,4.136282714285717,-812869253.0,7104193.894125819
0.9943607054032004,0.9944911480468852,0.9848032788031894,1.0017837435610202,-0.950280982546609,25.134839480000025,152.4742423228525,31.67706709310416,-3.79618449459804,46.59018731628865,0.018369253354486914,0.014333342915964326,0.014282720646445627,-4.403100990210934,3.9839956428571464,-798660594.0,6741895.896317244
1.0178712388584048,1.0154605829764765,0.9962242648395017,1.0155941244894509,-0.6536593677499413,25.02106597999999,151.482808858282,55.723182552755745,-1.638805735809327,45.79416165179183,0.01779901724451341,0.014565902954546649,0.014457488394087387,-0.3784593761481149,4.056224214285716,-812734550.0,7200761.923605561
0.9821833485991724,0.9780960566744631,0.9745122539517527,1.0066067035640538,-0.6167125899294799,24.92241089000001,151.9409712866256,31.322094371122756,-3.482195086176088,46.99625487435546,0.019385016677543287,0.0147672747569005,0.014652675952193439,-4.249326587681315,4.223811428571428,-784806861.0,7094605.981683373
1.1210422309853767,0.982938137602552,0.981150597547024,1.020720733429488,0.5984682153297832,25.10186329999999,151.0561920293005,100.0,24.17847770457148,35.50791826068654,0.054745127914258514,0.030493768049067504,0.021301629036265177,33.751591647709404,4.377520857142855,-830763274.0,7529197.99600482
1.0257428314141996,1.015377001144338,0.9981391031007067,1.0188784166901403,1.5985555790982588,25.303407754999995,154.7080274234404,100.0,25.597908248828887,34.84460596268116,0.054760895890747806,0.030796852868190963,0.02130349567005473,56.78537285456866,4.254411857142854,-849697379.0,8568004.45327878
0.9950093573577893,1.003268007836656,0.9985895516880677,1.0118124121914254,2.0742839581204735,25.55195114,158.5012271387523,96.68636837680351,21.5323414125858,34.040900446794794,0.054661246877973545,0.03082071319487672,0.021289916822856775,60.838658356083386,4.1704405714285695,-835889216.0,9947110.96943295
1.0245884894167163,1.0264525806295235,0.9984270136587642,1.0267194187643969,2.518167440411342,25.844006475,161.53578691100185,100.0,21.34207955374941,33.5069911494528,0.0544207264153651,0.031069523905696686,0.021265079181337035,85.96223843606258,4.363287714285712,-853770991.0,10704866.085814238
0.9933040413783293,0.990072873697859,0.9887143266210743,1.003924025548887,2.5662571477493503,26.128340625000007,164.63989972880148,95.98648931002911,18.372467558037943,33.06400550503513,0.052173429069385366,0.03037949191994554,0.021267976093281002,83.61085516946993,4.337669285714284,-843463701.0,10352113.991230488
1.014473443910006,1.0081627813591671,0.9978269654224149,1.0088726796860725,2.59600586037604,26.501641184999997,167.1231899830412,100.0,17.25563242476156,33.41103037496964,0.015670053264448473,0.03040487825373359,0.02131742531915986,99.03882522238374,4.1672362857142815,-855314957.0,10810605.77230525
1.0390038642501416,1.0330335262388997,0.9930353664959829,1.0351311206312377,2.888439630731228,26.990782810000013,169.38180098643295,100.0,18.979055136065384,31.64448516658281,0.019518444175121826,0.03103163437452759,0.021618943751540734,146.1124755570904,4.2939039285714244,-884108278.0,11015516.679288507
